image,label
/home/rnap/math180/image/lungscc/lungscc368.jpeg,2
/home/rnap/math180/image/lungn/lungn1752.jpeg,1
/home/rnap/math180/image/lungn/lungn3700.jpeg,1
/home/rnap/math180/image/lungscc/lungscc4170.jpeg,2
/home/rnap/math180/image/lungn/lungn2198.jpeg,1
/home/rnap/math180/image/lungn/lungn3166.jpeg,1
/home/rnap/math180/image/lungscc/lungscc2483.jpeg,2
/home/rnap/math180/image/lungscc/lungscc1414.jpeg,2
/home/rnap/math180/image/lungaca/lungaca4773.jpeg,0
/home/rnap/math180/image/lungn/lungn3580.jpeg,1
/home/rnap/math180/image/lungscc/lungscc1433.jpeg,2
/home/rnap/math180/image/lungaca/lungaca999.jpeg,0
/home/rnap/math180/image/lungaca/lungaca974.jpeg,0
/home/rnap/math180/image/lungn/lungn4842.jpeg,1
/home/rnap/math180/image/lungn/lungn2579.jpeg,1
/home/rnap/math180/image/lungn/lungn3421.jpeg,1
/home/rnap/math180/image/lungscc/lungscc3137.jpeg,2
/home/rnap/math180/image/lungn/lungn1393.jpeg,1
/home/rnap/math180/image/lungaca/lungaca4186.jpeg,0
/home/rnap/math180/image/lungscc/lungscc3114.jpeg,2
/home/rnap/math180/image/lungaca/lungaca1781.jpeg,0
/home/rnap/math180/image/lungscc/lungscc3688.jpeg,2
/home/rnap/math180/image/lungaca/lungaca1711.jpeg,0
/home/rnap/math180/image/lungn/lungn3219.jpeg,1
/home/rnap/math180/image/lungn/lungn4270.jpeg,1
/home/rnap/math180/image/lungscc/lungscc3851.jpeg,2
/home/rnap/math180/image/lungscc/lungscc2120.jpeg,2
/home/rnap/math180/image/lungaca/lungaca2946.jpeg,0
/home/rnap/math180/image/lungscc/lungscc458.jpeg,2
/home/rnap/math180/image/lungscc/lungscc487.jpeg,2
/home/rnap/math180/image/lungaca/lungaca987.jpeg,0
/home/rnap/math180/image/lungaca/lungaca1553.jpeg,0
/home/rnap/math180/image/lungaca/lungaca2041.jpeg,0
/home/rnap/math180/image/lungn/lungn3560.jpeg,1
/home/rnap/math180/image/lungscc/lungscc3395.jpeg,2
/home/rnap/math180/image/lungaca/lungaca4956.jpeg,0
/home/rnap/math180/image/lungn/lungn3552.jpeg,1
/home/rnap/math180/image/lungaca/lungaca2215.jpeg,0
/home/rnap/math180/image/lungaca/lungaca4398.jpeg,0
/home/rnap/math180/image/lungscc/lungscc2361.jpeg,2
/home/rnap/math180/image/lungn/lungn4152.jpeg,1
/home/rnap/math180/image/lungaca/lungaca883.jpeg,0
/home/rnap/math180/image/lungscc/lungscc281.jpeg,2
/home/rnap/math180/image/lungaca/lungaca2448.jpeg,0
/home/rnap/math180/image/lungn/lungn3380.jpeg,1
/home/rnap/math180/image/lungn/lungn4058.jpeg,1
/home/rnap/math180/image/lungn/lungn4730.jpeg,1
/home/rnap/math180/image/lungscc/lungscc4701.jpeg,2
/home/rnap/math180/image/lungaca/lungaca2459.jpeg,0
/home/rnap/math180/image/lungaca/lungaca1892.jpeg,0
/home/rnap/math180/image/lungn/lungn4119.jpeg,1
/home/rnap/math180/image/lungn/lungn1887.jpeg,1
/home/rnap/math180/image/lungscc/lungscc1116.jpeg,2
/home/rnap/math180/image/lungn/lungn3535.jpeg,1
/home/rnap/math180/image/lungaca/lungaca2028.jpeg,0
/home/rnap/math180/image/lungscc/lungscc833.jpeg,2
/home/rnap/math180/image/lungscc/lungscc4334.jpeg,2
/home/rnap/math180/image/lungscc/lungscc1444.jpeg,2
/home/rnap/math180/image/lungn/lungn1443.jpeg,1
/home/rnap/math180/image/lungscc/lungscc1586.jpeg,2
/home/rnap/math180/image/lungscc/lungscc451.jpeg,2
/home/rnap/math180/image/lungscc/lungscc3014.jpeg,2
/home/rnap/math180/image/lungn/lungn2506.jpeg,1
/home/rnap/math180/image/lungaca/lungaca1867.jpeg,0
/home/rnap/math180/image/lungn/lungn446.jpeg,1
/home/rnap/math180/image/lungaca/lungaca4359.jpeg,0
/home/rnap/math180/image/lungn/lungn2203.jpeg,1
/home/rnap/math180/image/lungscc/lungscc2470.jpeg,2
/home/rnap/math180/image/lungaca/lungaca3496.jpeg,0
/home/rnap/math180/image/lungaca/lungaca4217.jpeg,0
/home/rnap/math180/image/lungaca/lungaca3470.jpeg,0
/home/rnap/math180/image/lungn/lungn2700.jpeg,1
/home/rnap/math180/image/lungn/lungn4045.jpeg,1
/home/rnap/math180/image/lungn/lungn4662.jpeg,1
/home/rnap/math180/image/lungaca/lungaca764.jpeg,0
/home/rnap/math180/image/lungn/lungn3461.jpeg,1
/home/rnap/math180/image/lungscc/lungscc4646.jpeg,2
/home/rnap/math180/image/lungscc/lungscc1871.jpeg,2
/home/rnap/math180/image/lungscc/lungscc4498.jpeg,2
/home/rnap/math180/image/lungscc/lungscc612.jpeg,2
/home/rnap/math180/image/lungscc/lungscc1754.jpeg,2
/home/rnap/math180/image/lungaca/lungaca475.jpeg,0
/home/rnap/math180/image/lungn/lungn2773.jpeg,1
/home/rnap/math180/image/lungn/lungn3945.jpeg,1
/home/rnap/math180/image/lungscc/lungscc1157.jpeg,2
/home/rnap/math180/image/lungaca/lungaca2281.jpeg,0
/home/rnap/math180/image/lungaca/lungaca4967.jpeg,0
/home/rnap/math180/image/lungscc/lungscc471.jpeg,2
/home/rnap/math180/image/lungaca/lungaca517.jpeg,0
/home/rnap/math180/image/lungn/lungn447.jpeg,1
/home/rnap/math180/image/lungscc/lungscc2008.jpeg,2
/home/rnap/math180/image/lungscc/lungscc4556.jpeg,2
/home/rnap/math180/image/lungaca/lungaca1497.jpeg,0
/home/rnap/math180/image/lungn/lungn2458.jpeg,1
/home/rnap/math180/image/lungn/lungn3949.jpeg,1
/home/rnap/math180/image/lungaca/lungaca3293.jpeg,0
/home/rnap/math180/image/lungaca/lungaca1716.jpeg,0
/home/rnap/math180/image/lungscc/lungscc4042.jpeg,2
/home/rnap/math180/image/lungn/lungn4685.jpeg,1
/home/rnap/math180/image/lungaca/lungaca4582.jpeg,0
/home/rnap/math180/image/lungaca/lungaca2935.jpeg,0
/home/rnap/math180/image/lungscc/lungscc2278.jpeg,2
/home/rnap/math180/image/lungaca/lungaca1271.jpeg,0
/home/rnap/math180/image/lungscc/lungscc51.jpeg,2
/home/rnap/math180/image/lungscc/lungscc1096.jpeg,2
/home/rnap/math180/image/lungscc/lungscc3875.jpeg,2
/home/rnap/math180/image/lungscc/lungscc4621.jpeg,2
/home/rnap/math180/image/lungscc/lungscc4284.jpeg,2
/home/rnap/math180/image/lungscc/lungscc3739.jpeg,2
/home/rnap/math180/image/lungn/lungn3749.jpeg,1
/home/rnap/math180/image/lungn/lungn631.jpeg,1
/home/rnap/math180/image/lungaca/lungaca4737.jpeg,0
/home/rnap/math180/image/lungn/lungn2231.jpeg,1
/home/rnap/math180/image/lungaca/lungaca648.jpeg,0
/home/rnap/math180/image/lungaca/lungaca566.jpeg,0
/home/rnap/math180/image/lungscc/lungscc3355.jpeg,2
/home/rnap/math180/image/lungn/lungn4192.jpeg,1
/home/rnap/math180/image/lungscc/lungscc4843.jpeg,2
/home/rnap/math180/image/lungn/lungn1554.jpeg,1
/home/rnap/math180/image/lungscc/lungscc4020.jpeg,2
/home/rnap/math180/image/lungscc/lungscc1737.jpeg,2
/home/rnap/math180/image/lungaca/lungaca4824.jpeg,0
/home/rnap/math180/image/lungaca/lungaca463.jpeg,0
/home/rnap/math180/image/lungscc/lungscc4781.jpeg,2
/home/rnap/math180/image/lungscc/lungscc1473.jpeg,2
/home/rnap/math180/image/lungscc/lungscc1422.jpeg,2
/home/rnap/math180/image/lungscc/lungscc1795.jpeg,2
/home/rnap/math180/image/lungaca/lungaca927.jpeg,0
/home/rnap/math180/image/lungn/lungn599.jpeg,1
/home/rnap/math180/image/lungscc/lungscc3873.jpeg,2
/home/rnap/math180/image/lungscc/lungscc2814.jpeg,2
/home/rnap/math180/image/lungn/lungn1950.jpeg,1
/home/rnap/math180/image/lungaca/lungaca1986.jpeg,0
/home/rnap/math180/image/lungn/lungn2664.jpeg,1
/home/rnap/math180/image/lungscc/lungscc3422.jpeg,2
/home/rnap/math180/image/lungaca/lungaca3527.jpeg,0
/home/rnap/math180/image/lungn/lungn1807.jpeg,1
/home/rnap/math180/image/lungscc/lungscc478.jpeg,2
/home/rnap/math180/image/lungaca/lungaca1492.jpeg,0
/home/rnap/math180/image/lungscc/lungscc3378.jpeg,2
/home/rnap/math180/image/lungaca/lungaca4180.jpeg,0
/home/rnap/math180/image/lungn/lungn3151.jpeg,1
/home/rnap/math180/image/lungaca/lungaca1239.jpeg,0
/home/rnap/math180/image/lungscc/lungscc4194.jpeg,2
/home/rnap/math180/image/lungaca/lungaca416.jpeg,0
/home/rnap/math180/image/lungn/lungn2309.jpeg,1
/home/rnap/math180/image/lungn/lungn4841.jpeg,1
/home/rnap/math180/image/lungaca/lungaca2287.jpeg,0
/home/rnap/math180/image/lungn/lungn4663.jpeg,1
/home/rnap/math180/image/lungscc/lungscc565.jpeg,2
/home/rnap/math180/image/lungaca/lungaca568.jpeg,0
/home/rnap/math180/image/lungscc/lungscc1683.jpeg,2
/home/rnap/math180/image/lungn/lungn3046.jpeg,1
/home/rnap/math180/image/lungscc/lungscc1455.jpeg,2
/home/rnap/math180/image/lungscc/lungscc2538.jpeg,2
/home/rnap/math180/image/lungaca/lungaca1457.jpeg,0
/home/rnap/math180/image/lungn/lungn130.jpeg,1
/home/rnap/math180/image/lungaca/lungaca3205.jpeg,0
/home/rnap/math180/image/lungn/lungn3298.jpeg,1
/home/rnap/math180/image/lungaca/lungaca4726.jpeg,0
/home/rnap/math180/image/lungaca/lungaca3939.jpeg,0
/home/rnap/math180/image/lungscc/lungscc4496.jpeg,2
/home/rnap/math180/image/lungscc/lungscc994.jpeg,2
/home/rnap/math180/image/lungn/lungn3290.jpeg,1
/home/rnap/math180/image/lungn/lungn4250.jpeg,1
/home/rnap/math180/image/lungscc/lungscc3525.jpeg,2
/home/rnap/math180/image/lungscc/lungscc4211.jpeg,2
/home/rnap/math180/image/lungaca/lungaca2091.jpeg,0
/home/rnap/math180/image/lungn/lungn1252.jpeg,1
/home/rnap/math180/image/lungn/lungn2638.jpeg,1
/home/rnap/math180/image/lungscc/lungscc4413.jpeg,2
/home/rnap/math180/image/lungn/lungn2316.jpeg,1
/home/rnap/math180/image/lungscc/lungscc2719.jpeg,2
/home/rnap/math180/image/lungn/lungn3384.jpeg,1
/home/rnap/math180/image/lungn/lungn2263.jpeg,1
/home/rnap/math180/image/lungn/lungn3392.jpeg,1
/home/rnap/math180/image/lungscc/lungscc1736.jpeg,2
/home/rnap/math180/image/lungaca/lungaca1602.jpeg,0
/home/rnap/math180/image/lungn/lungn783.jpeg,1
/home/rnap/math180/image/lungaca/lungaca3050.jpeg,0
/home/rnap/math180/image/lungscc/lungscc3088.jpeg,2
/home/rnap/math180/image/lungaca/lungaca1883.jpeg,0
/home/rnap/math180/image/lungscc/lungscc1137.jpeg,2
/home/rnap/math180/image/lungscc/lungscc2070.jpeg,2
/home/rnap/math180/image/lungaca/lungaca3359.jpeg,0
/home/rnap/math180/image/lungaca/lungaca17.jpeg,0
/home/rnap/math180/image/lungaca/lungaca3775.jpeg,0
/home/rnap/math180/image/lungscc/lungscc1878.jpeg,2
/home/rnap/math180/image/lungaca/lungaca2512.jpeg,0
/home/rnap/math180/image/lungaca/lungaca2389.jpeg,0
/home/rnap/math180/image/lungscc/lungscc266.jpeg,2
/home/rnap/math180/image/lungaca/lungaca3165.jpeg,0
/home/rnap/math180/image/lungaca/lungaca2776.jpeg,0
/home/rnap/math180/image/lungscc/lungscc423.jpeg,2
/home/rnap/math180/image/lungscc/lungscc2979.jpeg,2
/home/rnap/math180/image/lungn/lungn4049.jpeg,1
/home/rnap/math180/image/lungscc/lungscc3113.jpeg,2
/home/rnap/math180/image/lungaca/lungaca3034.jpeg,0
/home/rnap/math180/image/lungaca/lungaca735.jpeg,0
/home/rnap/math180/image/lungscc/lungscc1857.jpeg,2
/home/rnap/math180/image/lungn/lungn1782.jpeg,1
/home/rnap/math180/image/lungaca/lungaca3507.jpeg,0
/home/rnap/math180/image/lungscc/lungscc3154.jpeg,2
/home/rnap/math180/image/lungn/lungn39.jpeg,1
/home/rnap/math180/image/lungn/lungn3903.jpeg,1
/home/rnap/math180/image/lungscc/lungscc1717.jpeg,2
/home/rnap/math180/image/lungscc/lungscc706.jpeg,2
/home/rnap/math180/image/lungscc/lungscc1902.jpeg,2
/home/rnap/math180/image/lungn/lungn4238.jpeg,1
/home/rnap/math180/image/lungaca/lungaca4097.jpeg,0
/home/rnap/math180/image/lungscc/lungscc2499.jpeg,2
/home/rnap/math180/image/lungscc/lungscc4350.jpeg,2
/home/rnap/math180/image/lungaca/lungaca4131.jpeg,0
/home/rnap/math180/image/lungn/lungn1231.jpeg,1
/home/rnap/math180/image/lungn/lungn539.jpeg,1
/home/rnap/math180/image/lungn/lungn1851.jpeg,1
/home/rnap/math180/image/lungaca/lungaca1078.jpeg,0
/home/rnap/math180/image/lungscc/lungscc769.jpeg,2
/home/rnap/math180/image/lungaca/lungaca4480.jpeg,0
/home/rnap/math180/image/lungscc/lungscc3617.jpeg,2
/home/rnap/math180/image/lungscc/lungscc127.jpeg,2
/home/rnap/math180/image/lungaca/lungaca1435.jpeg,0
/home/rnap/math180/image/lungn/lungn541.jpeg,1
/home/rnap/math180/image/lungaca/lungaca4116.jpeg,0
/home/rnap/math180/image/lungaca/lungaca2141.jpeg,0
/home/rnap/math180/image/lungaca/lungaca3764.jpeg,0
/home/rnap/math180/image/lungn/lungn4075.jpeg,1
/home/rnap/math180/image/lungscc/lungscc3969.jpeg,2
/home/rnap/math180/image/lungn/lungn1503.jpeg,1
/home/rnap/math180/image/lungaca/lungaca1491.jpeg,0
/home/rnap/math180/image/lungscc/lungscc2175.jpeg,2
/home/rnap/math180/image/lungscc/lungscc4184.jpeg,2
/home/rnap/math180/image/lungn/lungn1745.jpeg,1
/home/rnap/math180/image/lungscc/lungscc4649.jpeg,2
/home/rnap/math180/image/lungscc/lungscc1044.jpeg,2
/home/rnap/math180/image/lungn/lungn2629.jpeg,1
/home/rnap/math180/image/lungaca/lungaca992.jpeg,0
/home/rnap/math180/image/lungscc/lungscc2419.jpeg,2
/home/rnap/math180/image/lungscc/lungscc3574.jpeg,2
/home/rnap/math180/image/lungn/lungn3971.jpeg,1
/home/rnap/math180/image/lungn/lungn993.jpeg,1
/home/rnap/math180/image/lungscc/lungscc880.jpeg,2
/home/rnap/math180/image/lungaca/lungaca3400.jpeg,0
/home/rnap/math180/image/lungaca/lungaca1230.jpeg,0
/home/rnap/math180/image/lungaca/lungaca2540.jpeg,0
/home/rnap/math180/image/lungscc/lungscc1384.jpeg,2
/home/rnap/math180/image/lungaca/lungaca4531.jpeg,0
/home/rnap/math180/image/lungn/lungn471.jpeg,1
/home/rnap/math180/image/lungn/lungn2303.jpeg,1
/home/rnap/math180/image/lungaca/lungaca1175.jpeg,0
/home/rnap/math180/image/lungn/lungn1249.jpeg,1
/home/rnap/math180/image/lungscc/lungscc1100.jpeg,2
/home/rnap/math180/image/lungaca/lungaca2435.jpeg,0
/home/rnap/math180/image/lungn/lungn2282.jpeg,1
/home/rnap/math180/image/lungaca/lungaca1388.jpeg,0
/home/rnap/math180/image/lungn/lungn2004.jpeg,1
/home/rnap/math180/image/lungn/lungn3936.jpeg,1
/home/rnap/math180/image/lungaca/lungaca2047.jpeg,0
/home/rnap/math180/image/lungaca/lungaca3849.jpeg,0
/home/rnap/math180/image/lungscc/lungscc1613.jpeg,2
/home/rnap/math180/image/lungaca/lungaca1227.jpeg,0
/home/rnap/math180/image/lungn/lungn4383.jpeg,1
/home/rnap/math180/image/lungn/lungn4771.jpeg,1
/home/rnap/math180/image/lungn/lungn3400.jpeg,1
/home/rnap/math180/image/lungaca/lungaca252.jpeg,0
/home/rnap/math180/image/lungscc/lungscc500.jpeg,2
/home/rnap/math180/image/lungscc/lungscc2600.jpeg,2
/home/rnap/math180/image/lungn/lungn2489.jpeg,1
/home/rnap/math180/image/lungn/lungn1364.jpeg,1
/home/rnap/math180/image/lungscc/lungscc1820.jpeg,2
/home/rnap/math180/image/lungscc/lungscc2461.jpeg,2
/home/rnap/math180/image/lungscc/lungscc1477.jpeg,2
/home/rnap/math180/image/lungscc/lungscc2488.jpeg,2
/home/rnap/math180/image/lungn/lungn2514.jpeg,1
/home/rnap/math180/image/lungscc/lungscc3415.jpeg,2
/home/rnap/math180/image/lungaca/lungaca3054.jpeg,0
/home/rnap/math180/image/lungscc/lungscc4902.jpeg,2
/home/rnap/math180/image/lungscc/lungscc3740.jpeg,2
/home/rnap/math180/image/lungscc/lungscc4423.jpeg,2
/home/rnap/math180/image/lungn/lungn4039.jpeg,1
/home/rnap/math180/image/lungscc/lungscc3506.jpeg,2
/home/rnap/math180/image/lungscc/lungscc3075.jpeg,2
/home/rnap/math180/image/lungn/lungn697.jpeg,1
/home/rnap/math180/image/lungn/lungn4583.jpeg,1
/home/rnap/math180/image/lungn/lungn3007.jpeg,1
/home/rnap/math180/image/lungaca/lungaca1729.jpeg,0
/home/rnap/math180/image/lungaca/lungaca4660.jpeg,0
/home/rnap/math180/image/lungscc/lungscc3987.jpeg,2
/home/rnap/math180/image/lungn/lungn765.jpeg,1
/home/rnap/math180/image/lungscc/lungscc3859.jpeg,2
/home/rnap/math180/image/lungscc/lungscc4848.jpeg,2
/home/rnap/math180/image/lungn/lungn1762.jpeg,1
/home/rnap/math180/image/lungn/lungn1952.jpeg,1
/home/rnap/math180/image/lungscc/lungscc940.jpeg,2
/home/rnap/math180/image/lungscc/lungscc1093.jpeg,2
/home/rnap/math180/image/lungaca/lungaca2991.jpeg,0
/home/rnap/math180/image/lungscc/lungscc4528.jpeg,2
/home/rnap/math180/image/lungaca/lungaca1589.jpeg,0
/home/rnap/math180/image/lungn/lungn1256.jpeg,1
/home/rnap/math180/image/lungscc/lungscc3786.jpeg,2
/home/rnap/math180/image/lungn/lungn1110.jpeg,1
/home/rnap/math180/image/lungaca/lungaca1749.jpeg,0
/home/rnap/math180/image/lungaca/lungaca4620.jpeg,0
/home/rnap/math180/image/lungn/lungn955.jpeg,1
/home/rnap/math180/image/lungn/lungn1246.jpeg,1
/home/rnap/math180/image/lungscc/lungscc2743.jpeg,2
/home/rnap/math180/image/lungaca/lungaca2202.jpeg,0
/home/rnap/math180/image/lungn/lungn176.jpeg,1
/home/rnap/math180/image/lungscc/lungscc3968.jpeg,2
/home/rnap/math180/image/lungaca/lungaca4639.jpeg,0
/home/rnap/math180/image/lungscc/lungscc3716.jpeg,2
/home/rnap/math180/image/lungscc/lungscc3047.jpeg,2
/home/rnap/math180/image/lungaca/lungaca3176.jpeg,0
/home/rnap/math180/image/lungn/lungn4738.jpeg,1
/home/rnap/math180/image/lungscc/lungscc1945.jpeg,2
/home/rnap/math180/image/lungn/lungn271.jpeg,1
/home/rnap/math180/image/lungaca/lungaca4227.jpeg,0
/home/rnap/math180/image/lungn/lungn1772.jpeg,1
/home/rnap/math180/image/lungscc/lungscc2533.jpeg,2
/home/rnap/math180/image/lungscc/lungscc4261.jpeg,2
/home/rnap/math180/image/lungscc/lungscc1503.jpeg,2
/home/rnap/math180/image/lungscc/lungscc4289.jpeg,2
/home/rnap/math180/image/lungn/lungn1706.jpeg,1
/home/rnap/math180/image/lungaca/lungaca845.jpeg,0
/home/rnap/math180/image/lungaca/lungaca511.jpeg,0
/home/rnap/math180/image/lungn/lungn4714.jpeg,1
/home/rnap/math180/image/lungaca/lungaca4670.jpeg,0
/home/rnap/math180/image/lungscc/lungscc4612.jpeg,2
/home/rnap/math180/image/lungn/lungn2859.jpeg,1
/home/rnap/math180/image/lungscc/lungscc1008.jpeg,2
/home/rnap/math180/image/lungscc/lungscc1515.jpeg,2
/home/rnap/math180/image/lungn/lungn3042.jpeg,1
/home/rnap/math180/image/lungn/lungn4329.jpeg,1
/home/rnap/math180/image/lungaca/lungaca59.jpeg,0
/home/rnap/math180/image/lungscc/lungscc1196.jpeg,2
/home/rnap/math180/image/lungscc/lungscc1992.jpeg,2
/home/rnap/math180/image/lungn/lungn3463.jpeg,1
/home/rnap/math180/image/lungn/lungn315.jpeg,1
/home/rnap/math180/image/lungn/lungn2469.jpeg,1
/home/rnap/math180/image/lungn/lungn4698.jpeg,1
/home/rnap/math180/image/lungn/lungn1519.jpeg,1
/home/rnap/math180/image/lungaca/lungaca1958.jpeg,0
/home/rnap/math180/image/lungn/lungn2684.jpeg,1
/home/rnap/math180/image/lungn/lungn4540.jpeg,1
/home/rnap/math180/image/lungscc/lungscc4034.jpeg,2
/home/rnap/math180/image/lungaca/lungaca1333.jpeg,0
/home/rnap/math180/image/lungn/lungn1368.jpeg,1
/home/rnap/math180/image/lungn/lungn4224.jpeg,1
/home/rnap/math180/image/lungaca/lungaca3112.jpeg,0
/home/rnap/math180/image/lungscc/lungscc2745.jpeg,2
/home/rnap/math180/image/lungn/lungn3108.jpeg,1
/home/rnap/math180/image/lungscc/lungscc3852.jpeg,2
/home/rnap/math180/image/lungaca/lungaca2880.jpeg,0
/home/rnap/math180/image/lungaca/lungaca2290.jpeg,0
/home/rnap/math180/image/lungaca/lungaca1676.jpeg,0
/home/rnap/math180/image/lungscc/lungscc4654.jpeg,2
/home/rnap/math180/image/lungn/lungn3013.jpeg,1
/home/rnap/math180/image/lungscc/lungscc626.jpeg,2
/home/rnap/math180/image/lungscc/lungscc822.jpeg,2
/home/rnap/math180/image/lungn/lungn917.jpeg,1
/home/rnap/math180/image/lungscc/lungscc3312.jpeg,2
/home/rnap/math180/image/lungscc/lungscc413.jpeg,2
/home/rnap/math180/image/lungscc/lungscc3953.jpeg,2
/home/rnap/math180/image/lungscc/lungscc3143.jpeg,2
/home/rnap/math180/image/lungaca/lungaca928.jpeg,0
/home/rnap/math180/image/lungaca/lungaca3485.jpeg,0
/home/rnap/math180/image/lungaca/lungaca4342.jpeg,0
/home/rnap/math180/image/lungscc/lungscc2521.jpeg,2
/home/rnap/math180/image/lungn/lungn1182.jpeg,1
/home/rnap/math180/image/lungn/lungn1830.jpeg,1
/home/rnap/math180/image/lungn/lungn4122.jpeg,1
/home/rnap/math180/image/lungscc/lungscc2725.jpeg,2
/home/rnap/math180/image/lungscc/lungscc4945.jpeg,2
/home/rnap/math180/image/lungscc/lungscc2363.jpeg,2
/home/rnap/math180/image/lungn/lungn2156.jpeg,1
/home/rnap/math180/image/lungaca/lungaca4269.jpeg,0
/home/rnap/math180/image/lungscc/lungscc4374.jpeg,2
/home/rnap/math180/image/lungscc/lungscc3357.jpeg,2
/home/rnap/math180/image/lungn/lungn3227.jpeg,1
/home/rnap/math180/image/lungn/lungn1705.jpeg,1
/home/rnap/math180/image/lungn/lungn4612.jpeg,1
/home/rnap/math180/image/lungaca/lungaca4389.jpeg,0
/home/rnap/math180/image/lungn/lungn763.jpeg,1
/home/rnap/math180/image/lungaca/lungaca3887.jpeg,0
/home/rnap/math180/image/lungn/lungn1245.jpeg,1
/home/rnap/math180/image/lungn/lungn2298.jpeg,1
/home/rnap/math180/image/lungscc/lungscc1918.jpeg,2
/home/rnap/math180/image/lungscc/lungscc3060.jpeg,2
/home/rnap/math180/image/lungscc/lungscc896.jpeg,2
/home/rnap/math180/image/lungn/lungn4176.jpeg,1
/home/rnap/math180/image/lungscc/lungscc4162.jpeg,2
/home/rnap/math180/image/lungn/lungn4951.jpeg,1
/home/rnap/math180/image/lungaca/lungaca1147.jpeg,0
/home/rnap/math180/image/lungscc/lungscc3292.jpeg,2
/home/rnap/math180/image/lungaca/lungaca88.jpeg,0
/home/rnap/math180/image/lungn/lungn244.jpeg,1
/home/rnap/math180/image/lungaca/lungaca3330.jpeg,0
/home/rnap/math180/image/lungn/lungn1947.jpeg,1
/home/rnap/math180/image/lungscc/lungscc1152.jpeg,2
/home/rnap/math180/image/lungn/lungn325.jpeg,1
/home/rnap/math180/image/lungscc/lungscc3833.jpeg,2
/home/rnap/math180/image/lungn/lungn89.jpeg,1
/home/rnap/math180/image/lungaca/lungaca4669.jpeg,0
/home/rnap/math180/image/lungscc/lungscc4585.jpeg,2
/home/rnap/math180/image/lungaca/lungaca204.jpeg,0
/home/rnap/math180/image/lungaca/lungaca4356.jpeg,0
/home/rnap/math180/image/lungn/lungn1008.jpeg,1
/home/rnap/math180/image/lungscc/lungscc831.jpeg,2
/home/rnap/math180/image/lungn/lungn4625.jpeg,1
/home/rnap/math180/image/lungscc/lungscc4600.jpeg,2
/home/rnap/math180/image/lungaca/lungaca4123.jpeg,0
/home/rnap/math180/image/lungscc/lungscc4199.jpeg,2
/home/rnap/math180/image/lungn/lungn190.jpeg,1
/home/rnap/math180/image/lungn/lungn3069.jpeg,1
/home/rnap/math180/image/lungn/lungn3794.jpeg,1
/home/rnap/math180/image/lungaca/lungaca2301.jpeg,0
/home/rnap/math180/image/lungscc/lungscc614.jpeg,2
/home/rnap/math180/image/lungscc/lungscc114.jpeg,2
/home/rnap/math180/image/lungaca/lungaca1027.jpeg,0
/home/rnap/math180/image/lungaca/lungaca3402.jpeg,0
/home/rnap/math180/image/lungn/lungn1964.jpeg,1
/home/rnap/math180/image/lungscc/lungscc791.jpeg,2
/home/rnap/math180/image/lungscc/lungscc371.jpeg,2
/home/rnap/math180/image/lungn/lungn66.jpeg,1
/home/rnap/math180/image/lungscc/lungscc1215.jpeg,2
/home/rnap/math180/image/lungaca/lungaca1290.jpeg,0
/home/rnap/math180/image/lungaca/lungaca2332.jpeg,0
/home/rnap/math180/image/lungaca/lungaca2958.jpeg,0
/home/rnap/math180/image/lungn/lungn1585.jpeg,1
/home/rnap/math180/image/lungaca/lungaca1839.jpeg,0
/home/rnap/math180/image/lungaca/lungaca2239.jpeg,0
/home/rnap/math180/image/lungaca/lungaca4038.jpeg,0
/home/rnap/math180/image/lungaca/lungaca1957.jpeg,0
/home/rnap/math180/image/lungaca/lungaca2661.jpeg,0
/home/rnap/math180/image/lungscc/lungscc4816.jpeg,2
/home/rnap/math180/image/lungaca/lungaca3381.jpeg,0
/home/rnap/math180/image/lungaca/lungaca4880.jpeg,0
/home/rnap/math180/image/lungscc/lungscc2105.jpeg,2
/home/rnap/math180/image/lungn/lungn1847.jpeg,1
/home/rnap/math180/image/lungscc/lungscc2489.jpeg,2
/home/rnap/math180/image/lungscc/lungscc2356.jpeg,2
/home/rnap/math180/image/lungaca/lungaca713.jpeg,0
/home/rnap/math180/image/lungaca/lungaca2295.jpeg,0
/home/rnap/math180/image/lungaca/lungaca1955.jpeg,0
/home/rnap/math180/image/lungaca/lungaca2231.jpeg,0
/home/rnap/math180/image/lungaca/lungaca1408.jpeg,0
/home/rnap/math180/image/lungaca/lungaca4689.jpeg,0
/home/rnap/math180/image/lungaca/lungaca2403.jpeg,0
/home/rnap/math180/image/lungn/lungn274.jpeg,1
/home/rnap/math180/image/lungaca/lungaca37.jpeg,0
/home/rnap/math180/image/lungn/lungn1655.jpeg,1
/home/rnap/math180/image/lungscc/lungscc2702.jpeg,2
/home/rnap/math180/image/lungaca/lungaca3322.jpeg,0
/home/rnap/math180/image/lungscc/lungscc4175.jpeg,2
/home/rnap/math180/image/lungaca/lungaca148.jpeg,0
/home/rnap/math180/image/lungscc/lungscc3703.jpeg,2
/home/rnap/math180/image/lungaca/lungaca1543.jpeg,0
/home/rnap/math180/image/lungn/lungn645.jpeg,1
/home/rnap/math180/image/lungn/lungn2631.jpeg,1
/home/rnap/math180/image/lungaca/lungaca286.jpeg,0
/home/rnap/math180/image/lungn/lungn3252.jpeg,1
/home/rnap/math180/image/lungaca/lungaca491.jpeg,0
/home/rnap/math180/image/lungaca/lungaca1521.jpeg,0
